Country,HasMentalHealthSupport
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Kenya,Yes
Kenya,Yes
Kenya,No
Kenya,No
Kenya,No
Kenya,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ethiopia,Yes
Ethiopia,Yes
Ethiopia,No
Ethiopia,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,No
Ghana,Yes
Ghana,Yes
Ghana,No
Ghana,No
Ghana,Yes
Ghana,No
Ghana,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Cameroon,No
Cameroon,Yes
Cameroon,No
Cameroon,No
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,Yes
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
